|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
93.0|41830.0|AK_50|AC_3|2200.0|1.0|60.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|24.0|5.0|
115.0|41830.0|AK_50|AC_3|2215.0|1.0|68.0|2.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|31.0|7.0|
63.0|41830.0|AK_50|AC_3|2230.0|1.0|40.0|1.0|1.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|1.0|14.0|2.0|
42.0|41830.0|AK_50|AC_3|2245.0|1.0|36.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|1.0|
47.0|41830.0|AK_50|AC_3|2300.0|1.0|33.0|3.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|6.0|2.0|
40.0|41830.0|AK_50|AC_3|2315.0|1.0|33.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|
39.0|41830.0|AK_50|AC_3|2330.0|1.0|32.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|3.0|0.0|
38.0|41830.0|AK_50|AC_3|2345.0|1.0|30.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|1.0|
24.0|41830.0|AK_50|AC_3|0.0|1.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
16.0|41830.0|AK_50|AC_3|15.0|1.0|13.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
13.0|41830.0|AK_50|AC_3|30.0|1.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
14.0|41830.0|AK_50|AC_3|45.0|1.0|10.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|
12.0|41830.0|AK_50|AC_3|100.0|1.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
